edge_id,node_a,node_b,similarity
164428,2150,2344,1.000000
164429,511,669,0.615385
164430,669,1398,0.000000
164431,669,1711,0.000000
164432,511,2332,1.000000
164433,669,2332,0.000000
164434,511,2389,1.000000
164435,669,2389,0.000000
164436,707,2389,1.000000
164437,1398,2389,1.000000
164438,1711,2332,1.000000
164439,1711,2389,1.000000
164440,2332,2389,1.000000
164441,139,2699,0.000000
164442,164,955,1.000000
164443,164,1463,1.000000
164444,955,1463,1.000000
164445,1463,2699,1.000000
164446,326,1655,0.600000
164447,719,1655,1.000000
164448,7,636,0.000000
164449,7,712,0.000000
164450,7,723,0.000000
164451,488,927,0.000000
164452,488,2705,0.000000
164453,927,2705,1.000000
164454,995,2705,1.000000
164455,432,979,1.000000
164456,432,980,0.000000
164457,432,981,0.090909
164458,432,2208,1.000000
164459,980,2208,0.000000
164460,981,2208,0.000000
164461,331,697,1.000000
164462,697,948,0.000000
164463,331,1205,0.000000
164464,948,1205,1.000000
164465,331,1214,1.000000
164466,948,1214,0.000000
164467,331,1771,1.000000
164468,948,1771,0.000000
164469,286,818,0.000000
164470,382,818,0.333333
164471,672,818,0.625000
164472,286,1527,0.272727
164473,672,1939,0.333333
164474,788,818,1.000000
164475,818,1156,0.000000
164476,1156,1939,1.000000
164477,1527,1939,0.818182
164478,49,2496,1.000000
164479,49,2874,0.750000
164480,2496,2874,0.500000
164481,461,1938,0.000000
164482,1753,1938,0.500000
164483,2183,2533,0.000000
164484,97,195,1.000000
164485,97,471,0.000000
164486,97,596,0.000000
164487,213,471,0.000000
164488,257,471,0.000000
164489,257,596,0.000000
164490,470,471,0.000000
164491,470,596,0.363636
164492,97,615,1.000000
164493,471,677,0.000000
164494,596,615,0.000000
164495,596,677,0.000000
164496,195,677,1.000000
164497,213,615,1.000000
164498,39,133,1.000000
164499,39,623,0.222222
164500,39,769,0.333333
164501,285,662,0.000000
164502,214,691,0.076923
164503,285,716,1.000000
164504,285,747,1.000000
164505,214,1165,0.000000
164506,454,662,0.000000
164507,454,716,1.000000
164508,662,691,0.000000
164509,662,1165,0.300000
164510,691,747,1.000000
164511,691,1854,0.000000
164512,1165,1854,0.363636
164513,662,1854,1.000000
164514,1040,1174,0.000000
164515,1174,2356,0.166667
164516,1040,2419,0.000000
164517,1174,2419,1.000000
164518,1040,2511,1.000000
164519,1174,2511,0.000000
164520,1793,2142,0.523810
164521,1793,2356,0.000000
164522,1793,2511,0.000000
164523,2142,2419,1.000000
164524,2142,2511,0.000000
164525,2356,2419,0.000000
164526,2356,2511,1.000000
164527,641,925,0.000000
164528,641,926,0.000000
164529,641,1274,1.000000
164530,925,1966,0.000000
164531,926,1966,0.500000
164532,1274,1966,0.400000
164533,12,177,0.222222
164534,12,898,0.000000
164535,12,2037,0.200000
164536,831,1775,0.600000
164537,239,929,1.000000
164538,929,1495,0.000000
164539,466,929,1.000000
164540,929,1617,1.000000
164541,265,1530,0.000000
164542,286,1530,0.000000
164543,425,1047,0.000000
164544,426,1047,0.428571
164545,426,1530,1.000000
164546,1047,1530,0.000000
164547,286,1047,1.000000
164548,64,240,0.222222
164549,240,249,0.071429
164550,240,1610,1.000000
164551,244,1610,1.000000
164552,180,1234,0.000000
164553,180,2614,1.000000
164554,675,2614,0.000000
164555,1234,2614,0.000000
164556,615,1371,0.000000
164557,381,1657,0.166667
164558,381,2457,1.000000
164559,497,2457,0.240000
164560,504,1657,0.727273
164561,504,2457,1.000000
164562,620,1657,1.000000
164563,620,2457,1.000000
164564,1051,2457,0.777778
164565,1657,2457,0.500000
164566,2038,2457,0.500000
164567,1157,1457,0.000000
164568,440,451,0.000000
164569,259,2021,0.571429
164570,531,2021,0.000000
164571,1527,2021,0.000000
164572,1888,2021,0.500000
164573,497,2513,0.000000
164574,1051,2513,0.000000
164575,1648,2929,0.000000
164576,138,2223,0.312500
164577,449,660,1.000000
164578,62,1732,0.000000
164579,64,1732,1.000000
164580,62,2499,0.147059
164581,64,2499,1.000000
164582,876,1732,1.000000
164583,1130,1732,0.000000
164584,1130,2499,0.000000
164585,1732,2150,0.000000
164586,1732,2499,1.000000
164587,2150,2499,0.000000
164588,122,722,0.000000
164589,722,1118,1.000000
164590,722,1372,1.000000
164591,660,691,1.000000
164592,471,2127,0.000000
164593,660,2127,1.000000
164594,471,2209,1.000000
164595,660,2209,0.000000
164596,691,2127,1.000000
164597,691,2209,0.000000
164598,2127,2209,0.000000
164599,70,81,0.111111
164600,70,465,1.000000
164601,465,1484,0.125000
164602,70,1495,1.000000
164603,1484,1495,0.000000
164604,11,94,0.000000
164605,12,1349,0.000000
164606,11,95,1.000000
164607,11,173,1.000000
164608,11,469,1.000000
164609,94,1349,1.000000
164610,11,1781,1.000000
164611,95,1349,0.000000
164612,173,1349,0.000000
164613,469,1349,0.000000
164614,469,1770,0.000000
164615,1349,1781,0.000000
164616,1770,1781,0.000000
164617,12,1781,1.000000
164618,95,469,1.000000
164619,95,1781,1.000000
164620,173,469,0.750000
164621,173,1781,1.000000
164622,469,1781,0.333333
164623,2428,2807,0.000000
164624,20,1992,1.000000
164625,494,1283,1.000000
164626,1222,1283,0.000000
164627,1060,1283,1.000000
164628,226,528,0.000000
164629,528,1575,1.000000
164630,226,2654,1.000000
164631,528,2654,0.000000
164632,1575,2654,0.000000
164633,391,891,0.250000
164634,391,2027,0.000000
164635,891,2027,1.000000
164636,892,2027,0.000000
164637,721,1067,0.000000
164638,721,1844,0.000000
164639,1067,1844,1.000000
164640,473,1895,0.000000
164641,9,1978,1.000000
164642,473,1978,0.000000
164643,9,2613,0.000000
164644,473,2613,1.000000
164645,1507,1895,0.200000
164646,1895,2613,0.000000
164647,1978,2613,0.000000
164648,1895,1978,1.000000
164649,251,1236,0.000000
164650,625,1236,0.000000
164651,251,626,1.000000
164652,626,1236,0.000000
164653,251,1235,1.000000
164654,625,1235,1.000000
164655,626,1235,1.000000
164656,132,165,1.000000
164657,132,1267,0.181818
164658,524,1267,0.333333
164659,555,1513,0.800000
164660,73,2352,0.400000
164661,129,2352,0.333333
164662,72,1214,1.000000
164663,587,1214,0.000000
164664,73,1214,1.000000
164665,74,1214,1.000000
164666,20,1809,0.000000
164667,23,1809,0.000000
164668,181,1521,0.000000
164669,287,2271,0.000000
164670,287,2681,0.000000
164671,2271,2681,1.000000
164672,126,762,0.000000
164673,319,762,1.000000
164674,126,1801,0.000000
164675,762,1801,1.000000
164676,651,860,1.000000
164677,860,934,0.000000
164678,197,1302,1.000000
164679,199,1302,0.000000
164680,1302,1469,1.000000
164681,1302,1470,1.000000
164682,405,1437,1.000000
164683,405,2550,0.000000
164684,1437,2550,0.000000
164685,54,845,1.000000
164686,873,1002,0.750000
164687,3,1039,1.000000
164688,873,1039,0.000000
164689,873,1503,0.000000
164690,1002,1039,0.000000
164691,1002,1075,0.000000
164692,1002,1644,0.000000
164693,605,1039,1.000000
164694,605,1075,1.000000
164695,605,1644,1.000000
164696,1039,1075,1.000000
164697,1039,1503,0.400000
164698,1039,1644,1.000000
164699,1075,1503,0.285714
164700,1075,1644,1.000000
164701,1503,1644,1.000000
164702,1589,2455,1.000000
164703,137,2052,0.000000
164704,137,2067,0.000000
164705,1239,2067,0.000000
164706,137,1859,1.000000
164707,1859,2052,0.000000
164708,1859,2067,0.000000
164709,2052,2067,1.000000
164710,137,2898,0.285714
164711,2052,2898,0.000000
164712,2067,2898,0.000000
164713,1239,1859,1.000000
164714,1239,2898,0.500000
164715,1859,2898,1.000000
164716,304,956,0.000000
164717,304,957,1.000000
164718,304,1783,1.000000
164719,37,792,0.000000
164720,37,793,1.000000
164721,37,961,1.000000
164722,792,961,0.000000
164723,37,1115,1.000000
164724,792,1115,0.000000
164725,37,2589,1.000000
164726,792,2589,0.000000
164727,793,961,1.000000
164728,793,1115,1.000000
164729,793,2589,1.000000
164730,961,2589,1.000000
164731,1115,2589,1.000000
164732,133,1727,0.000000
164733,247,1727,0.000000
164734,271,1727,0.000000
164735,272,1727,0.000000
164736,439,1767,0.000000
164737,1727,1767,1.000000
164738,133,2354,0.454545
164739,1727,2354,0.000000
164740,247,439,1.000000
164741,271,439,1.000000
164742,272,439,1.000000
164743,439,2354,1.000000
164744,745,1270,0.000000
164745,745,1512,1.000000
164746,1270,1979,0.000000
164747,745,2639,0.000000
164748,1270,2639,1.000000
164749,1512,2639,0.000000
164750,1979,2639,0.000000
164751,1512,1979,0.500000
164752,2230,2925,1.000000
164753,2377,2925,0.000000
164754,300,1302,0.000000
164755,125,1836,0.000000
164756,300,1836,1.000000
164757,125,2631,0.000000
164758,300,2631,1.000000
164759,1302,1836,0.000000
164760,1302,2631,0.000000
164761,1836,2631,1.000000
164762,60,2256,0.000000
164763,354,2256,0.000000
164764,397,2256,1.000000
164765,742,2256,0.000000
164766,917,2256,1.000000
164767,1198,2256,1.000000
164768,1625,2256,0.000000
164769,87,2503,0.000000
164770,453,2503,0.000000
164771,87,507,1.000000
164772,507,2503,0.000000
164773,453,507,1.000000
164774,674,720,0.000000
164775,674,1016,0.000000
164776,125,676,0.000000
164777,126,676,1.000000
164778,300,676,1.000000
164779,37,536,0.250000
164780,37,1177,1.000000
164781,536,1177,0.000000
164782,37,1449,0.600000
164783,37,1578,1.000000
164784,536,1578,0.000000
164785,1177,1736,0.000000
164786,1449,1736,0.444444
164787,1578,1736,0.000000
164788,511,843,1.000000
164789,512,843,0.300000
164790,511,1060,1.000000
164791,512,1060,0.000000
164792,511,1241,0.000000
164793,512,1241,1.000000
164794,511,2028,0.000000
164795,512,2028,1.000000
164796,511,2316,1.000000
164797,512,2316,0.000000
164798,843,1241,0.000000
164799,843,2028,0.000000
164800,1241,1712,0.000000
164801,1241,1951,0.000000
164802,1712,2028,0.000000
164803,1951,2028,0.000000
164804,843,1060,1.000000
164805,843,1712,1.000000
164806,843,1951,1.000000
164807,843,2316,1.000000
164808,1060,1712,1.000000
164809,1060,1951,1.000000
164810,1712,2316,1.000000
164811,1951,2316,1.000000
164812,674,2059,1.000000
164813,674,2189,0.000000
164814,674,2190,1.000000
164815,232,911,0.000000
164816,232,1721,1.000000
164817,911,1721,0.000000
164818,265,1721,0.050000
164819,104,615,0.000000
164820,104,1110,0.000000
164821,615,1110,1.000000
164822,104,1624,0.000000
164823,615,1624,1.000000
164824,104,2836,1.000000
164825,615,2836,0.000000
164826,1110,2836,0.000000
164827,1624,2836,0.000000
164828,782,1426,1.000000
164829,1426,1553,0.200000
164830,1426,1569,0.000000
164831,782,2565,0.000000
164832,1426,2565,0.000000
164833,1553,2565,1.000000
164834,1568,2565,0.000000
164835,1569,2565,1.000000
164836,1426,1568,1.000000
164837,49,1201,0.000000
164838,711,1201,0.357143
164839,69,1027,1.000000
164840,324,1027,0.000000
164841,359,1027,0.000000
164842,554,1027,1.000000
164843,852,2842,0.000000
164844,852,2965,1.000000
164845,2842,2965,0.500000
164846,1530,1828,1.000000
164847,1530,2402,0.000000
164848,230,1128,1.000000
164849,230,2609,0.000000
164850,1128,2609,0.000000
164851,2134,2609,0.000000
164852,1128,2134,1.000000
164853,944,2261,0.000000
164854,1452,2261,0.000000
164855,201,774,1.000000
164856,225,774,0.222222
164857,201,1102,1.000000
164858,201,1205,1.000000
164859,501,774,0.125000
164860,774,1143,0.000000
164861,500,774,1.000000
164862,774,1102,0.857143
164863,565,817,0.400000
164864,929,1318,0.272727
164865,1318,1980,1.000000
164866,1318,2161,1.000000
164867,516,2830,0.000000
164868,855,2830,0.000000
164869,2689,2830,0.000000
164870,178,979,0.000000
164871,208,979,1.000000
164872,208,1230,1.000000
164873,823,979,1.000000
164874,823,1230,1.000000
164875,52,1965,0.000000
164876,1965,2538,1.000000
164877,52,2760,0.000000
164878,2538,2760,1.000000
164879,434,698,0.333333
164880,536,698,1.000000
164881,698,958,1.000000
164882,698,1697,0.000000
164883,698,1698,0.000000
164884,269,2255,0.000000
164885,346,2255,0.307692
164886,346,2599,0.000000
164887,1038,1527,1.000000
164888,1527,1792,0.500000
164889,134,2084,1.000000
164890,278,1207,1.000000
164891,278,1880,0.100000
164892,278,2084,1.000000
164893,1854,1880,0.225806
164894,1854,2084,1.000000
164895,588,932,0.000000
164896,776,1037,0.000000
164897,776,1543,0.562500
164898,588,1978,0.000000
164899,776,1978,0.500000
164900,932,1543,1.000000
164901,1543,1593,1.000000
164902,1543,1978,1.000000
164903,2523,2803,0.750000
164904,422,588,1.000000
164905,422,2106,0.000000
164906,224,263,0.000000
164907,258,263,1.000000
164908,224,718,0.000000
164909,258,718,1.000000
164910,258,1815,1.000000
164911,263,611,1.000000
164912,263,619,1.000000
164913,263,718,1.000000
164914,263,1815,1.000000
164915,635,718,1.000000
164916,718,1815,1.000000
164917,140,308,0.333333
164918,20,302,0.857143
164919,140,307,1.000000
164920,82,1193,0.384615
164921,82,1968,0.105263
164922,1272,1968,0.000000
164923,934,1968,1.000000
164924,216,1249,1.000000
164925,401,1249,1.000000
164926,1099,1249,1.000000
164927,1224,1249,1.000000
164928,1249,1328,1.000000
164929,1249,1405,0.000000
164930,1328,2139,0.000000
164931,561,1418,0.000000
164932,266,1492,1.000000
164933,429,1492,0.636364
164934,20,1997,0.000000
164935,410,1997,0.000000
164936,20,2425,0.000000
164937,578,1997,0.000000
164938,20,880,1.000000
164939,880,2425,0.222222
164940,1292,1997,0.000000
164941,1292,2425,0.000000
164942,1525,1997,0.000000
164943,1525,2425,0.000000
164944,20,1899,1.000000
164945,1899,1997,0.000000
164946,1997,2425,1.000000
164947,410,880,1.000000
164948,410,1292,1.000000
164949,410,1525,1.000000
164950,410,1899,0.333333
164951,578,880,1.000000
164952,578,1292,1.000000
164953,578,1899,1.000000
164954,880,1292,0.125000
164955,880,1525,1.000000
164956,880,1899,1.000000
164957,1292,1525,1.000000
164958,1292,1899,1.000000
164959,1525,1899,1.000000
164960,92,474,0.117647
164961,474,1332,0.000000
164962,473,1332,1.000000
164963,87,2325,1.000000
164964,453,2325,0.000000
164965,474,788,0.111111
164966,474,2325,0.000000
164967,1527,2325,0.000000
164968,2314,2325,0.000000
164969,693,2325,1.000000
164970,788,2325,1.000000
164971,132,329,0.285714
164972,132,1545,0.500000
164973,1379,1545,0.000000
164974,329,1379,1.000000
164975,20,1500,0.750000
164976,23,1500,0.000000
164977,556,827,1.000000
164978,537,779,1.000000
164979,779,1322,0.000000
164980,537,1211,0.666667
164981,1019,1322,1.000000
164982,537,1566,1.000000
164983,1211,1322,0.000000
164984,1322,1566,0.000000
164985,798,1264,0.142857
164986,798,1511,0.000000
164987,684,715,0.200000
164988,715,906,0.000000
164989,1472,2790,1.000000
164990,15,2487,1.000000
164991,253,2487,0.000000
164992,165,2487,1.000000
164993,1385,2487,1.000000
164994,532,580,0.000000
164995,320,1401,1.000000
164996,320,1403,0.000000
164997,241,704,0.000000
164998,246,704,0.000000
164999,241,2631,1.000000
165000,246,2631,1.000000
165001,108,225,0.000000
165002,225,873,0.666667
165003,108,876,1.000000
165004,108,2598,0.000000
165005,225,2598,1.000000
165006,873,2598,0.000000
165007,873,876,0.454545
165008,863,1051,0.000000
165009,620,1104,1.000000
165010,863,1104,0.000000
165011,620,1352,1.000000
165012,620,1727,1.000000
165013,863,1727,0.000000
165014,1051,1104,1.000000
165015,1051,1352,1.000000
165016,1051,1727,1.000000
165017,1104,1727,1.000000
165018,233,410,0.500000
165019,410,524,1.000000
165020,23,27,0.250000
165021,97,1245,1.000000
165022,97,1246,0.000000
165023,143,2363,1.000000
165024,145,2363,1.000000
165025,146,2363,1.000000
165026,1374,1477,0.448276
165027,1477,2163,1.000000
165028,511,1019,0.000000
165029,511,1476,0.000000
165030,512,1476,0.000000
165031,511,2957,0.000000
165032,512,2957,0.000000
165033,511,2651,1.000000
165034,1019,2651,0.000000
165035,1019,2957,1.000000
165036,1476,2957,1.000000
165037,2651,2957,0.000000
165038,512,2651,1.000000
165039,183,1911,0.000000
165040,604,1911,1.000000
165041,139,2630,0.000000
165042,1760,2630,0.000000
165043,863,1480,0.000000
165044,740,1789,1.000000
165045,716,1063,0.000000
165046,966,1063,1.000000
165047,923,990,0.000000
165048,990,2492,1.000000
165049,923,2656,0.400000
165050,990,2656,0.000000
165051,2492,2656,0.000000
165052,21,327,0.200000
165053,80,304,0.000000
165054,80,327,0.000000
165055,138,304,0.166667
165056,138,327,0.000000
165057,272,304,0.000000
165058,272,327,0.000000
165059,21,80,1.000000
165060,683,2874,0.000000
165061,808,2874,0.000000
165062,683,1979,1.000000
165063,1979,2874,0.000000
165064,808,1979,0.333333
165065,33,1323,0.333333
165066,35,1323,1.000000
165067,539,1323,0.000000
165068,806,1323,1.000000
165069,1323,1331,1.000000
165070,626,1620,0.264706
165071,16,684,1.000000
165072,214,684,0.000000
165073,16,829,0.000000
165074,16,830,0.400000
165075,16,1483,0.000000
165076,684,829,0.250000
165077,684,830,0.000000
165078,684,1130,0.000000
165079,684,1483,0.454545
165080,684,2377,0.000000
165081,829,2377,1.000000
165082,830,2377,1.000000
165083,1130,2377,1.000000
165084,69,2653,0.000000
165085,356,2653,0.000000
165086,2273,2653,0.000000
165087,356,2273,1.000000
165088,477,801,0.333333
165089,477,2261,1.000000
165090,801,2261,0.875000
165091,94,590,0.000000
165092,590,813,1.000000
165093,94,2083,1.000000
165094,590,2083,0.000000
165095,94,2800,1.000000
165096,813,2800,0.000000
165097,679,2800,1.000000
165098,2083,2800,1.000000
165099,25,79,0.000000
165100,25,112,0.250000
165101,25,1208,0.428571
165102,313,410,0.083333
165103,289,536,0.000000
165104,603,644,0.500000
165105,165,2289,1.000000
165106,603,2289,0.277778
165107,137,195,0.100000
165108,167,195,0.333333
165109,167,410,0.461538
165110,167,855,1.000000
165111,195,855,0.000000
165112,277,410,0.000000
165113,410,855,1.000000
165114,855,1759,0.000000
165115,195,277,0.375000
165116,54,344,0.000000
165117,270,803,0.083333
165118,54,998,0.000000
165119,344,803,0.000000
165120,803,998,0.000000
165121,574,633,0.000000
165122,574,823,1.000000
165123,574,1817,0.000000
165124,377,2349,0.500000
165125,377,2376,0.000000
165126,2349,2376,1.000000
165127,377,2550,0.000000
165128,2349,2550,1.000000
165129,2369,2376,1.000000
165130,2369,2550,1.000000
165131,2376,2550,1.000000
165132,671,1016,1.000000
165133,671,1017,0.000000
165134,20,229,0.000000
165135,76,229,0.000000
165136,139,229,0.000000
165137,139,1575,0.238095
165138,229,1575,1.000000
165139,76,139,1.000000
165140,55,1177,1.000000
165141,1177,1200,0.000000
165142,285,760,0.875000
165143,113,1208,0.000000
165144,113,1351,0.315789
165145,1594,2129,0.333333
165146,276,662,0.083333
165147,662,1879,0.000000
165148,662,1880,1.000000
165149,662,2313,0.375000
165150,1879,2313,0.000000
165151,54,640,0.000000
165152,54,1205,0.600000
165153,640,1205,0.000000
165154,21,480,0.750000
165155,1241,1608,1.000000
165156,771,1577,0.000000
165157,771,796,1.000000
165158,497,545,0.000000
165159,497,1000,0.000000
165160,545,1020,0.000000
165161,545,2038,1.000000
165162,1000,1020,0.000000
